Date_spry,Time_spry,Latitude_spry,Longitude_spry,day_spry,month_spry,year_spry
2011-09-07,210358.0,41.9901641076556,-87.8056627307189,7,9,2011
2011-09-07,212510.0,41.987535,-87.8213066666667,7,9,2011
2011-09-07,204500.0,41.9769816666667,-87.8197466666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,213420.0,41.9877,-87.8217916666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.99371627552679,-87.80561472845041,7,9,2011
2011-09-07,211510.0,41.979775,-87.80904,7,9,2011
2011-09-07,210358.0,41.9925642210821,-87.8147351594708,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.9856038921454,-87.813391095952,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.9845478422377,-87.78871792992821,7,9,2011
2011-09-07,210358.0,41.9942443004806,-87.8176152955826,7,9,2011
2011-09-07,210358.0,41.9898280917759,-87.8083508577565,7,9,2011
2011-09-07,210358.0,41.9850758671915,-87.79894241312479,7,9,2011
2011-09-07,200020.0,41.9764016666667,-87.8318066666667,7,9,2011
2011-09-07,210036.0,41.97721,-87.81328,7,9,2011
2011-09-07,211600.0,41.9801766666667,-87.80999,7,9,2011
2011-09-07,201732.0,41.9771,-87.79268,7,9,2011
2011-09-07,210358.0,41.9969804297867,-87.81550319576729,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.992660225619105,-87.8121910392388,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.9899720985815,-87.8037906422463,7,9,2011
2011-09-07,202030.0,41.983855,-87.8254716666667,7,9,2011
2011-09-07,202202.0,41.971445,-87.79401,7,9,2011
2011-09-07,210358.0,41.9850758671915,-87.79827038136541,7,9,2011
2011-09-07,212750.0,41.985186666666706,-87.8180133333333,7,9,2011
2011-09-07,210358.0,41.987763994229205,-87.802494580996,7,9,2011
2011-09-07,210358.0,41.9873319738124,-87.8102709484976,7,9,2011
2011-09-07,210358.0,41.991556173442895,-87.802494580996,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.9926122233506,-87.81430313905409,7,9,2011
2011-09-07,202622.0,41.9775216666667,-87.7950933333333,7,9,2011
2011-08-29,185918.0,42.3936,-88.0882316666667,29,8,2011
2011-09-07,210358.0,41.9840678195524,-87.80110251520858,7,9,2011
2011-09-07,195930.0,41.9764183333333,-87.8348133333333,7,9,2011
2011-09-07,210358.0,41.982867762839206,-87.79827038136541,7,9,2011
2011-09-07,202800.0,41.982496666666705,-87.81685999999999,7,9,2011
2011-09-07,212420.0,41.9885933333333,-87.8199866666667,7,9,2011
2011-09-07,210358.0,41.996884425249704,-87.81646324113791,7,9,2011
2011-08-29,190058.0,42.392179999999996,-88.0894983333333,29,8,2011
2011-09-07,210358.0,41.9841638240895,-87.8093109031271,7,9,2011
2011-09-07,212810.0,41.9855266666667,-87.81922166666669,7,9,2011
2011-09-07,210358.0,41.9854598853398,-87.80316661275542,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,200400.0,41.9772033333333,-87.83655999999999,7,9,2011
2011-09-07,210740.0,41.974568333333295,-87.8095583333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,202312.0,41.975151666666704,-87.7939533333333,7,9,2011
2011-09-07,210358.0,41.9925162188135,-87.8041746603945,7,9,2011
2011-09-07,210358.0,41.9848838581174,-87.7951982361796,7,9,2011
2011-09-07,203002.0,41.969778333333295,-87.7964433333333,7,9,2011
2011-09-07,200152.0,41.9745866666667,-87.7892166666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-08-29,190718.0,42.393488333333295,-88.0962666666667,29,8,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,212950.0,41.984483333333294,-87.8187983333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.9859399080251,-87.79140605696578,7,9,2011
2011-09-07,200552.0,41.9795966666667,-87.7902083333333,7,9,2011
2011-09-07,205350.0,41.97137,-87.8176083333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,201240.0,41.981151666666705,-87.8346383333333,7,9,2011
2011-09-07,210842.0,41.970163333333296,-87.803965,7,9,2011
2011-09-07,210358.0,41.991076150757706,-87.79966244715281,7,9,2011
2011-09-07,210358.0,41.990836139415,-87.8037906422463,7,9,2011
2011-09-07,211340.0,41.9797066666667,-87.8118566666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210412.0,41.9719783333333,-87.7942183333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,213810.0,41.991095,-87.8197266666667,7,9,2011
2011-09-07,210542.0,41.97189,-87.8015733333333,7,9,2011
2011-09-07,202350.0,41.9833116666667,-87.8250683333333,7,9,2011
2011-09-07,212200.0,41.9834383333333,-87.81681,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,211410.0,41.9809533333333,-87.8114466666667,7,9,2011
2011-09-07,195100.0,41.974115000000005,-87.8328383333333,7,9,2011
2011-09-07,213200.0,41.9853516666667,-87.82032,7,9,2011
2011-09-07,204540.0,41.976896666666704,-87.8223133333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.996308398027296,-87.8122870437759,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,202942.0,41.9687616666667,-87.79645,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,200110.0,41.9779583333333,-87.8310383333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.9897800895074,-87.80892688497879,7,9,2011
2011-09-07,210358.0,41.982819760570706,-87.79601427474459,7,9,2011
2011-09-07,210358.0,41.9935242664526,-87.8156952048414,7,9,2011
2011-09-07,211152.0,41.97032,-87.79063000000001,7,9,2011
2011-09-07,203720.0,41.9804833333333,-87.82308,7,9,2011
2011-09-07,200502.0,41.980715000000004,-87.7897016666667,7,9,2011
2011-08-29,191128.0,42.38946,-88.09389499999999,29,8,2011
2011-09-07,202550.0,41.982783333333295,-87.81756,7,9,2011
2011-09-07,204630.0,41.975998333333294,-87.824275,7,9,2011
2011-09-07,203440.0,41.9814616666667,-87.8195633333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.9856518944139,-87.8140631277114,7,9,2011
2011-09-07,195300.0,41.9754283333333,-87.82766,7,9,2011
2011-09-07,213510.0,41.9895,-87.820815,7,9,2011
2011-09-07,210358.0,41.9926122233506,-87.81377511410031,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.99438830728621,-87.8097429235438,7,9,2011
2011-09-07,210358.0,41.9929002369618,-87.8212154657222,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,200440.0,41.9779583333333,-87.8355383333333,7,9,2011
2011-09-07,210358.0,41.996452404832894,-87.81315108460942,7,9,2011
2011-08-29,185908.0,42.3932566666667,-88.08837,29,8,2011
2011-09-07,213140.0,41.985251666666706,-87.8216033333333,7,9,2011
2011-09-07,210252.0,41.9721383333333,-87.7882966666667,7,9,2011
2011-09-07,200042.0,41.972065,-87.7892483333333,7,9,2011
2011-09-07,202612.0,41.97803,-87.7950816666667,7,9,2011
2011-09-07,203130.0,41.982316666666705,-87.8217866666667,7,9,2011
2011-09-07,200420.0,41.9777833333333,-87.8365416666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,201750.0,41.981198333333296,-87.8317933333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,200930.0,41.977909999999994,-87.82932833333331,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.983875810478295,-87.8027345923386,7,9,2011
2011-09-07,210358.0,41.992468216545,-87.815839211647,7,9,2011
2011-09-07,210730.0,41.9746066666667,-87.80861166666669,7,9,2011
2011-09-07,203100.0,41.9814816666667,-87.821125,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,204722.0,41.9743316666667,-87.8024283333333,7,9,2011
2011-09-07,210358.0,41.995732370805,-87.8136791095632,7,9,2011
2011-08-29,191418.0,42.3930533333333,-88.094515,29,8,2011
2011-09-07,202642.0,41.976615,-87.7951133333333,7,9,2011
2011-08-29,190508.0,42.3946166666667,-88.0955966666667,29,8,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,201700.0,41.9822616666667,-87.833155,7,9,2011
2011-09-07,210358.0,41.9953963549253,-87.8158872139155,7,9,2011
2011-09-07,210358.0,41.9895880804333,-87.8056627307189,7,9,2011
2011-09-07,210358.0,41.9913641643688,-87.7991824244675,7,9,2011
2011-09-07,203950.0,41.97937,-87.8170566666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,201130.0,41.97991,-87.8327283333333,7,9,2011
2011-09-07,210057.0,41.976186666666706,-87.8132833333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210102.0,41.9738683333333,-87.79515500000001,7,9,2011
2011-09-07,213830.0,41.9900283333333,-87.819785,7,9,2011
2011-09-07,210212.0,41.9739033333333,-87.78914,7,9,2011
2011-09-07,211900.0,41.9805133333333,-87.813845,7,9,2011
2011-09-07,210358.0,41.996452404832894,-87.8122870437759,7,9,2011
2011-09-07,200530.0,41.9781583333333,-87.8327916666667,7,9,2011
2011-09-07,210358.0,41.983395787793,-87.8160792229896,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,195700.0,41.975595,-87.8317216666667,7,9,2011
2011-09-07,211002.0,41.9702383333333,-87.7978766666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,204210.0,41.9778983333333,-87.824115,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,195010.0,41.973955,-87.8287733333333,7,9,2011
2011-09-07,210136.0,41.974408333333294,-87.8129733333333,7,9,2011
2011-09-07,195220.0,41.975393333333294,-87.8299783333333,7,9,2011
2011-09-07,195850.0,41.9757483333333,-87.83655999999999,7,9,2011
2011-09-07,210358.0,41.992660225619105,-87.80945490993271,7,9,2011
2011-09-07,210802.0,41.970161666666705,-87.8065916666667,7,9,2011
2011-09-07,205032.0,41.981713333333296,-87.80344833333331,7,9,2011
2011-09-07,195340.0,41.97548,-87.82508,7,9,2011
2011-09-07,205622.0,41.9781383333333,-87.8047183333333,7,9,2011
2011-09-07,200240.0,41.977231666666704,-87.8317783333333,7,9,2011
2011-08-29,191118.0,42.389711666666706,-88.09391,29,8,2011
2011-09-07,210358.0,41.996020384416106,-87.8169912660917,7,9,2011
2011-09-07,204422.0,41.970755,-87.80125833333331,7,9,2011
2011-09-07,205906.0,41.975935,-87.8145016666667,7,9,2011
2011-09-07,210358.0,41.983683801404204,-87.81483116400791,7,9,2011
2011-09-07,203150.0,41.9831316666667,-87.82176,7,9,2011
2011-09-07,210358.0,41.9944843118232,-87.81679925701759,7,9,2011
2011-09-07,210358.0,41.9965004071014,-87.81622322979521,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-08-29,190208.0,42.39302,-88.0925483333333,29,8,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,213340.0,41.986771666666705,-87.8206366666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,203910.0,41.9797083333333,-87.819005,7,9,2011
2011-09-07,202652.0,41.9762866666667,-87.7951216666667,7,9,2011
2011-09-07,210517.0,41.977926666666704,-87.8072916666667,7,9,2011
2011-09-07,201820.0,41.98123,-87.8299066666667,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,202440.0,41.983208333333295,-87.8225666666667,7,9,2011
2011-09-07,195712.0,41.970898333333295,-87.78792,7,9,2011
2011-09-07,210358.0,41.995348352656706,-87.8093589053956,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210358.0,41.9944843118232,-87.819103365907,7,9,2011
2011-09-07,210358.0,41.983395787793,-87.7976463518745,7,9,2011
2011-09-07,210358.0,41.990644130340904,-87.81670325248051,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210527.0,41.9779166666667,-87.8078683333333,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,210720.0,41.974645,-87.80771,7,9,2011
2011-09-07,213110.0,41.98507,-87.82326,7,9,2011
2011-09-07,210358.0,41.995012336777,-87.81943938178671,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011
2011-08-29,190958.0,42.390335,-88.0964433333333,29,8,2011
2011-09-07,210358.0,41.9859879102936,-87.80465468307979,7,9,2011
2011-09-07,210512.0,41.9719366666667,-87.799145,7,9,2011
